"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"25253",1008,1017,1031,1052,1001,1003,1018,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25259",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25262",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25270",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25271",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25274",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25284",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25288",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25299",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25314",1008,1017,1031,1052,1001,1003,1018,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25319",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25341",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25344",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25349",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25350",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25355",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25362",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25367",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25372",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25403",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25406",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25408",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25414",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25418",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25422",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25434",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25438",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25442",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25448",1008,1030,1017,1003,1001,1034,1002,1004,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25452",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25453",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25456",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25468",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25473",1064,1065,1066,1067,1027,1040,1061,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25476",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25481",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25483",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25487",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25507",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25508",1008,1030,1017,1003,1001,1034,1002,1004,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25512",1008,1030,1017,1003,1001,1034,1002,1004,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25525",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25531",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25535",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25541",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25542",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25547",1064,1065,1066,1067,1027,1040,1061,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25555",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25560",1064,1065,1066,1067,1027,1040,1061,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25563",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25568",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25572",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25584",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25602",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25608",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25610",1008,1017,1031,1052,1001,1003,1018,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25614",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25626",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25629",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25631",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25651",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25656",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25660",1064,1065,1066,1067,1027,1040,1061,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25666",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25670",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25687",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25706",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25717",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25721",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25725",1008,1017,1031,1052,1001,1003,1018,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25731",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25740",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25745",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25749",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25751",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25767",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25770",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25775",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25785",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25787",1064,1065,1066,1067,1027,1040,1061,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25788",1008,1030,1017,1003,1001,1034,1002,1004,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25792",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25793",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25794",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25800",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25844",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25849",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25865",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25871",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25874",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25875",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25888",1008,1030,1017,1003,1001,1034,1002,1004,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25892",1064,1065,1066,1067,1027,1040,1061,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25896",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25898",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25905",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25922",1017,1004,1036,1008,1037,1009,1052,1032,1011,1095,1026,1068,1041,1032,1096,1042,1097,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25927",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25936",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25941",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25949",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25957",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25959",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25965",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25967",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25981",1008,1009,1017,1001,1003,1024,1034,1018,1032,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25985",1000,1058,1017,1049,1001,1034,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25993",1025,1069,1017,1074,1008,1037,1009,1026,1032,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25998",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26021",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26032",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26035",1064,1065,1066,1067,1027,1040,1061,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26046",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26049",1045,1062,1017,1004,1021,1008,1056,1046,1040,1034,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26050",1051,1054,1018,1035,1008,1009,1026,1040,1052,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26054",1084,1085,1086,1087,1054,1036,1077,1040,1003,1088,1017,1018,1014,1000,1089,1001,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26063",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26064",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26068",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26078",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26090",1017,1018,1035,1037,1090,1009,1001,1032,1003,1088,1017,1018,1014,1000,1089,1001,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26111",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26113",1008,1027,1026,1041,1032,1001,1003,1018,1057,1041,1003,1034,1048,1034,1042,1034,1043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26122",1008,1017,1031,1052,1001,1003,1018,1068,1042,1034,1025,1069,1070,1018,1004,1071,1072,1010,1008,1038,1023,1026,1041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
